LABEL_1,LABEL_2,LABEL_3,LABEL_4,LABEL_5,LABEL_6,LABEL_7,LABEL_8,LABEL_9,LABEL_10,LABEL_11,LABEL_12,LABEL_13,LABEL_14,LABEL_15,LABEL_16,LABEL_17,LABEL_18,LABEL_19,LABEL_20,LABEL_21,LABEL_22,LABEL_23,LABEL_24,LABEL_25,LABEL_26,LABEL_27,LABEL_28,LABEL_29,LABEL_30,LABEL_31,LABEL_32
2.4412,2.48782,2.70022,2.25711,2.7951,3.20984,2.60483,3.19297,2.45613,2.34037,3.5427,3.25835,3.44881,2.91099,2.60092,2.80514,2.47162,2.38241,2.54519,2.35231,2.2832,2.21224,2.5427,2.53676,1.77724,1.79447,1.87216,1.89325,2.31238,2.20371,1.8716,1.62399
2.0993,2.36379,2.84414,2.80264,3.76818,3.88999,3.13499,3.28824,2.36925,2.26278,3.37007,2.76533,3.1796,2.81701,2.33576,1.96859,2.54163,2.49693,2.1952,2.22024,2.12014,2.13523,2.76063,2.74009,1.65981,1.87518,1.88887,1.79762,2.21306,2.2958,1.46748,1.63444
2.56548,2.52741,2.15239,2.01866,3.05425,3.12614,2.68587,2.32081,1.93925,1.89594,2.64076,2.42216,2.67809,2.81346,1.68812,1.87191,2.42345,2.42051,2.03812,2.01736,2.08235,2.11176,1.76997,2.14662,2.03465,2.12572,1.95967,1.90679,2.13886,2.16134,1.81204,1.76643
2.54745,2.46165,3.11352,2.82513,4.04546,4.01504,3.57148,3.35875,2.48087,2.30332,3.64536,3.12732,2.90637,2.84379,3.23008,3.0266,3.15029,3.09443,3.28056,3.17354,3.06914,3.14838,2.71203,3.06746,2.40274,2.36669,2.3601,2.44913,2.69674,2.55675,2.15491,1.95854
2.66272,2.72592,3.34273,3.18737,3.17442,3.69127,3.0564,2.71597,2.19837,1.98642,3.18123,2.86233,3.08422,2.66943,3.40782,2.52867,2.94314,2.73198,2.55504,2.68904,2.26011,2.37331,3.04703,3.47845,2.28478,1.98207,2.42694,2.42612,2.35038,2.42901,1.8776,1.77039
1.82518,1.74845,2.80659,2.47291,3.19589,3.71813,3.24535,3.13857,2.08593,1.98067,2.90471,2.42786,2.72652,2.79157,2.85772,2.64035,2.53392,2.44397,2.35193,2.46549,2.07291,2.17626,2.79968,2.92737,1.80795,1.5923,1.89355,1.66378,2.16059,2.20487,1.57528,1.46195
2.55715,2.51367,3.36831,2.88338,3.39423,3.60875,3.95476,3.72137,2.18478,1.83503,3.4622,3.24454,3.43192,3.23859,2.19075,2.77011,3.22587,2.84993,2.53964,2.24002,2.69706,2.32655,2.62621,3.00842,2.27781,2.31935,2.26263,2.16029,2.52287,2.60947,1.80272,1.69538
2.49172,2.4555,2.04551,1.8944,3.16482,3.14368,2.22802,1.84022,2.14189,1.67419,2.23901,1.88119,2.52608,2.2644,1.43492,1.69489,2.05778,1.98389,1.8024,1.67968,1.83768,1.48341,1.48225,1.85629,1.91468,1.60983,1.78459,1.73506,2.13111,1.95728,1.73321,1.41778
2.56102,2.65048,2.88612,3.04676,3.72135,4.28656,4.05467,4.26133,2.28978,2.35208,3.67766,3.6327,3.3182,3.43301,3.46485,3.36529,3.08164,3.09226,2.67293,2.93359,2.16856,2.21416,3.20661,2.84929,2.18217,2.10282,2.17596,2.34368,2.42312,2.41616,1.98447,2.07023
2.0348,1.97061,2.51242,2.69716,3.65452,3.58791,3.98484,3.48342,2.47226,2.38731,3.04477,2.56607,2.68625,2.83801,2.30336,2.3051,2.7059,2.64983,2.24142,2.33509,2.15053,2.4021,2.86754,3.0047,2.12794,2.02481,1.71436,1.67014,2.09772,2.03487,1.75021,1.66776
2.17325,2.01149,2.67476,2.44334,3.2142,3.2996,3.7803,3.38714,2.1386,1.88559,3.2429,3.11622,2.84629,2.72182,3.36735,3.48166,2.51568,2.55469,2.34412,2.35484,2.08242,1.88127,3.24262,2.51766,1.85363,1.84767,2.6466,2.09956,2.36602,1.95989,1.67145,1.72601
2.13295,2.27521,3.46512,2.89722,3.74918,4.30041,3.03118,4.03625,2.56057,2.43095,3.48766,3.28877,3.1712,2.84353,4.23856,4.29173,3.38719,3.32724,3.55971,3.20316,2.75755,2.83381,3.68629,3.86993,1.84912,1.98975,2.04063,2.07147,2.84751,2.49679,1.9889,1.71051
2.16382,1.99462,2.09727,2.09409,2.71402,3.15535,3.56902,2.53317,1.88566,1.7437,2.62239,2.26177,2.68323,2.5183,2.57959,2.67199,2.28054,2.11948,2.05905,1.90647,1.78658,1.79366,2.42158,2.19647,1.73788,1.74713,1.66842,1.70861,1.97812,1.84043,1.49966,1.43594
2.6203,2.54826,2.97251,2.69363,3.02575,2.94828,2.81923,2.9783,2.49423,1.94925,3.44998,2.68019,2.74894,2.66548,2.48629,2.46336,2.58673,2.44719,2.24529,2.15579,1.78217,1.65986,2.55446,2.30221,1.81223,1.90432,1.7499,1.95651,2.56286,2.56361,1.80046,1.68061
2.19604,2.47511,3.07889,2.67729,3.57596,3.36519,3.94456,2.62814,2.76083,1.97379,3.52664,2.57154,3.02861,2.85779,2.79118,3.49732,2.86369,2.82179,2.44951,2.32084,2.44431,2.56554,2.54843,2.92865,2.01565,2.10725,1.90624,1.86654,2.49184,2.14594,1.84411,1.65405
2.02612,1.93653,2.99451,2.50007,3.45408,3.62018,2.87319,3.6615,1.81255,1.8252,3.03022,2.6904,2.49236,2.58448,3.41524,3.00057,2.22629,2.20521,2.4637,2.11598,1.96608,2.1192,2.85093,2.29169,1.4523,1.44494,1.61617,1.42107,2.046,1.88452,1.35094,1.3078
2.12606,2.29532,2.77844,2.4054,2.80066,3.26697,2.29527,2.26319,2.175,1.90265,3.19174,2.64429,3.01094,2.67194,2.52525,2.54807,2.30226,2.33104,2.27412,2.084,1.98226,2.14123,2.895,2.83789,1.61407,1.68921,1.77429,1.7596,2.12044,2.2199,1.84367,1.57698
1.3734,1.22732,2.76605,2.72551,3.83655,3.86229,3.86743,4.00349,2.29214,1.96602,2.95193,3.21875,2.79502,2.86808,3.31873,3.43756,2.57586,2.56243,2.73217,2.49791,1.97927,2.07849,3.03857,2.55752,1.58459,1.55692,1.70679,1.54372,1.90623,1.79426,1.50324,1.3479
2.47448,2.6065,3.48465,3.60674,3.71462,3.84565,4.33297,4.14544,2.66131,2.32356,3.2234,3.26784,3.00283,3.27809,4.00819,3.5582,3.52511,3.49963,3.49565,3.28648,2.55202,3.12687,2.81587,3.23517,2.3304,2.42879,2.16032,2.04564,3.06881,2.8827,2.00537,1.96523
2.23877,2.34889,3.22225,3.01017,3.38422,3.79304,3.34619,4.01952,2.4278,2.00938,4.04525,3.36326,2.96424,2.87551,3.61544,3.84671,2.96753,3.0881,2.89417,3.05617,2.28208,2.73305,3.25729,3.18286,1.84016,1.99925,1.97354,1.8673,2.33453,2.15935,1.8522,1.65553
1.89407,2.1151,3.12602,3.55032,3.81735,4.46915,3.55507,3.85177,1.76022,1.59205,3.24137,3.21215,2.6522,2.93828,2.64176,2.97376,1.77174,1.82657,1.61929,1.75866,1.27677,1.69417,3.04438,2.70482,1.1653,1.24279,1.43378,1.39723,1.74187,1.87344,1.56662,1.38764
2.68294,3.02765,3.06345,3.27229,4.07996,4.19963,4.91498,4.18355,2.82351,2.32181,4.77709,3.78271,4.16073,3.29354,3.84078,4.12013,3.16534,3.0338,3.1149,3.14008,2.83644,2.65056,3.6315,3.63783,2.28222,2.23971,2.69333,2.75754,2.7139,2.76601,2.10188,2.15042
2.3382,2.23948,3.19715,3.04391,4.17024,4.60372,3.78161,3.93911,2.03576,2.01905,3.45966,3.36985,2.60341,2.52287,3.94038,3.80276,2.65734,2.74764,2.3731,2.74721,2.22948,2.15028,3.20626,2.66286,1.77343,1.67461,2.06919,2.07113,2.31843,2.45475,1.88202,1.9454
3.02116,2.97135,3.09407,2.67275,4.53688,4.74682,5.01031,4.13951,2.47894,2.6483,4.05403,3.17985,3.73834,3.51401,3.78158,3.82085,3.23507,3.54205,3.53617,3.43034,3.02126,2.99774,3.67189,3.69328,2.40023,1.98486,2.36645,2.33631,3.44578,2.96421,2.21271,1.87369
1.67493,1.5417,2.28663,1.87067,2.60199,2.79394,2.55662,2.88386,1.42625,1.58533,2.40504,2.28423,2.42127,2.6235,1.99094,1.97767,1.59793,1.7008,1.7423,1.47222,1.25242,1.08062,1.81653,1.3536,1.04725,1.01653,1.43878,1.24617,1.44668,1.28499,1.26043,1.1157
2.68568,2.99408,3.11382,3.40546,4.32881,4.31314,4.48129,4.10198,3.35503,2.55306,4.42042,3.91143,3.82192,3.12671,3.80423,4.0831,3.1548,3.42769,2.94655,3.4083,3.04613,3.09195,3.92576,3.58994,2.28669,2.12703,2.32669,2.44969,2.88819,2.8256,2.23989,1.98811
2.0851,2.07552,2.95705,2.91208,3.29825,4.16109,3.43596,4.85028,1.87283,1.9217,3.23339,3.14017,2.35511,2.91343,3.93565,3.20596,2.65069,2.68704,2.52476,2.56488,2.21822,2.40714,3.27262,2.81531,1.72874,1.87576,1.9267,1.79471,2.23536,2.19594,1.56936,1.6749
2.46594,2.47765,3.23924,3.01522,4.58039,5.09534,5.03818,3.9125,2.54525,2.58047,4.09107,3.82763,3.43028,3.79078,3.20262,3.09431,2.89699,2.8281,3.30478,2.89881,2.80143,3.05874,4.13671,3.87359,1.98689,2.03855,2.01993,2.27115,2.8684,2.66263,1.72802,1.79212
2.24897,2.39442,2.9402,2.41703,3.48015,3.83262,3.0084,3.2016,2.24087,2.10096,3.08446,3.03349,2.38208,2.70996,2.8015,3.44499,2.84289,2.58173,2.53131,2.29335,2.15504,2.13447,3.0458,2.91081,1.90715,1.86859,1.97031,1.92886,2.23131,2.38581,1.76042,1.74904
0.9036,1.11479,0.452672,0.400438,0.508924,0.72307,0.114072,0.207943,0.549497,0.603364,0.354498,0.407629,0.164686,0.155951,0.512415,0.545412,0.920432,0.848939,0.697792,0.712497,0.519422,0.559394,0.242874,0.33923,1.2569,1.25168,0.784586,0.699628,0.959941,0.705052,0.75021,0.720377
2.4494,2.55107,2.83601,2.663,3.09522,3.6859,3.11694,3.21013,2.29196,2.1189,3.80125,3.20174,3.06034,3.14245,2.95584,2.34524,2.78775,2.52807,2.64279,2.55276,2.38931,2.41362,2.68435,2.89924,2.05196,1.88381,1.97981,2.07617,2.38531,2.27377,1.98745,1.88718
2.395,2.61695,3.14383,2.64888,3.63824,3.61956,3.34471,3.42167,2.2495,2.60683,3.17603,3.88058,2.61484,3.2339,2.43597,2.64891,2.73844,3.02705,2.59953,2.92807,2.48186,2.26766,2.75628,2.75796,2.11579,2.16897,2.37594,2.21953,2.91084,2.44764,2.11467,1.99403
2.39928,2.30247,2.50862,2.30799,2.97996,3.14874,2.83158,2.52931,2.10596,1.65336,2.64062,2.20989,2.82324,2.45663,2.45162,2.11926,2.66411,2.52609,2.33368,2.18681,2.13747,2.14348,2.09291,2.32482,1.97118,1.80223,2.06389,2.05053,2.36627,1.97445,1.68256,1.61016
1.91246,2.32538,3.18896,3.37533,4.68398,4.61669,4.66856,5.32719,2.22686,2.52828,3.98764,3.7827,2.3106,2.606,4.22468,3.44265,3.29088,2.78141,2.66191,2.31704,2.22935,2.30896,2.76481,2.93592,1.56284,1.82252,2.04733,1.85887,2.32741,2.32234,1.65614,1.70531
3.23092,3.27863,3.12448,3.17532,3.68894,4.10155,4.38953,4.78515,2.5324,2.16671,4.19547,3.99416,3.09789,3.17132,3.59054,3.27702,2.96185,3.09346,3.33739,2.81526,2.61138,2.67428,3.72298,3.22405,1.87405,1.862,2.61436,2.66433,3.02828,3.00762,1.98603,1.97951
2.33608,2.33344,2.88555,2.59443,3.46141,3.75425,3.45843,3.13104,2.53989,2.31997,3.30944,2.75852,2.78683,2.85065,2.97545,2.98198,2.68456,2.59063,2.78797,2.51159,2.40653,2.82897,2.78723,2.68403,2.03365,2.06968,2.137,1.97712,2.47283,2.61164,1.95898,1.76534
2.73862,2.65413,3.1937,2.58096,3.2911,3.7376,4.07384,3.86861,2.79592,2.47405,3.90758,3.44499,3.25407,3.328,2.42618,3.43878,3.1541,3.08506,3.21749,2.92411,2.37434,2.48508,2.48484,3.086,2.35808,2.15281,2.31762,2.68534,3.16564,2.81512,2.24958,2.10688
3.4265,3.44714,3.44429,3.31914,3.22491,3.64336,3.82366,3.89832,2.66152,2.54019,4.56592,3.92128,2.79662,2.98777,3.46038,3.69802,2.96134,3.00736,2.92499,3.11129,2.39205,2.75724,2.69138,2.92147,2.22728,2.22852,2.49074,2.47798,3.00166,3.21594,2.15567,1.92921
2.63252,2.8531,3.10974,3.1589,3.73857,4.16157,4.41461,4.71318,2.91199,2.18725,3.94145,3.91743,3.76494,3.62474,3.39256,2.99797,2.92808,2.98643,2.72066,2.59211,2.41636,2.57404,3.46806,3.38934,2.12927,2.23041,2.22338,2.09608,2.54319,2.59787,2.13428,2.12944
2.89985,3.06408,3.51029,3.33814,4.23622,4.45085,4.26556,3.98098,2.69667,2.51126,3.85758,3.96551,2.58144,2.79065,3.88991,4.26168,3.34021,3.57438,2.68423,3.12335,2.58304,2.62579,3.37817,3.39296,2.14873,2.30654,2.19601,2.41055,3.14686,3.30569,1.76435,1.82418
2.62166,2.60484,2.70881,3.13593,3.14753,3.29692,3.18053,3.04002,2.17926,2.12492,3.54323,3.05248,2.58398,2.63983,3.29586,2.87203,2.90225,2.83524,2.5287,2.68656,1.99395,2.1799,2.37209,2.51142,1.85893,2.05766,2.44193,2.10933,2.4938,2.36605,1.70749,1.57346
1.7814,1.88819,2.64127,2.92404,3.51725,3.65143,3.47615,4.02541,1.99829,2.08701,2.56377,3.1056,2.64922,3.11475,2.92203,2.98938,2.59605,2.84231,2.19772,2.14469,2.03944,1.64892,2.60885,2.33127,1.74587,1.81683,1.70123,1.81203,1.91336,1.91278,1.77203,1.59728
2.41626,2.32959,3.3187,3.25708,4.46915,4.74525,3.39394,3.59476,2.26535,2.17165,4.09397,3.70534,3.63554,3.49439,3.848,3.66112,2.78544,2.7944,2.66541,2.58081,2.37124,2.50678,3.50127,3.12189,1.83606,1.93017,2.12364,1.9493,2.5675,2.62603,1.69894,1.77146
2.88331,2.51915,2.84598,2.43671,3.29244,3.78842,3.42362,2.53578,2.36435,2.00639,3.4808,3.29343,2.8362,2.79116,3.07441,2.81938,2.86041,2.70056,2.60448,2.66238,2.27896,2.83919,2.67332,3.19464,2.11731,2.01149,2.28514,2.01232,2.4914,2.45432,1.85136,1.84192
1.77086,2.06507,2.58338,2.65741,3.77218,3.91668,2.8216,2.78044,1.85324,1.8969,2.74751,2.86856,3.20195,3.09499,2.76662,2.85316,2.13249,2.33584,2.12214,2.10466,1.7485,1.93533,2.52596,1.87918,1.31605,1.4548,1.76819,1.77129,2.00863,2.19003,1.54806,1.42769
2.06253,2.08429,1.93281,2.1847,2.49072,3.37537,2.47652,2.86844,2.03506,2.00603,2.74164,3.00453,2.39868,2.94948,1.55044,1.99776,1.3259,1.55035,1.23402,1.53749,1.20188,1.54482,1.50766,1.92307,0.911593,1.08247,1.18345,1.10913,1.87045,1.80698,0.982627,1.00712
2.17898,2.47563,2.91353,2.77926,2.97304,2.93817,3.97888,3.60667,2.63763,2.59327,3.39472,3.16955,2.89509,3.12291,3.68584,3.49693,2.98186,3.00793,3.19837,2.78824,2.37656,2.2499,2.47569,2.50674,2.18965,1.9602,1.77618,1.98224,2.52223,2.35071,1.97702,1.80598
1.52132,1.67704,1.41831,1.48417,2.23951,2.21248,1.73805,1.58253,1.35728,1.39911,1.38749,1.23475,1.71132,1.78714,1.18156,1.05989,1.63749,1.56975,1.33134,1.25685,1.33739,1.36093,1.37118,1.36297,1.4434,1.26808,1.46532,1.22102,1.83363,1.51023,1.28074,1.16846
2.21969,2.38392,3.59519,3.18247,4.40887,4.22703,2.74721,4.33087,2.35942,2.35016,3.94849,3.88625,2.94253,2.9689,3.86087,3.6262,3.57141,3.79856,3.21231,3.2452,2.5684,2.64819,3.00199,2.99499,2.20433,2.31269,2.16936,2.3212,3.14163,2.86933,2.02522,2.12294
2.30469,2.40407,2.63112,2.51608,4.01719,3.89296,3.2834,3.89288,2.21885,2.18797,3.63112,3.38698,2.28513,2.52317,3.05984,2.83964,2.89297,2.83629,2.31453,2.2677,2.59851,2.54149,2.80077,2.66096,2.11907,2.21796,2.04026,1.95763,2.36492,2.31641,1.69108,1.66763
2.0311,2.21096,2.86178,2.80593,3.44518,3.38946,3.44715,3.55962,2.22531,2.08397,3.40478,2.95494,2.82003,2.60678,3.08983,3.19651,2.65239,2.72401,2.97504,2.88703,1.97457,1.98402,2.97595,2.36957,1.78514,1.74414,2.43214,2.18293,2.21446,2.27952,1.77287,1.80496
2.47861,2.3454,2.56682,2.8487,3.37377,3.64305,2.72432,3.24899,2.41178,2.30435,3.09016,2.41101,3.17499,3.02446,2.59029,2.94395,2.66208,2.65612,2.3888,2.3547,2.20052,2.67097,1.98294,2.79419,2.10594,2.14137,2.0544,2.11391,2.66695,2.42359,2.00431,1.67965
2.03206,1.92872,2.54637,2.59342,3.36557,3.2978,3.14071,3.26715,1.90234,1.89579,3.19421,3.11022,2.63763,2.69266,3.35619,3.05213,2.70515,2.56003,2.41003,2.64182,1.88302,2.06002,2.43685,2.30055,1.76275,1.75594,2.23597,2.20768,2.37474,2.29984,1.69852,1.66259
2.24154,2.14637,2.18953,2.17401,2.72605,3.08996,1.86171,2.59075,2.0492,1.87595,2.55703,2.0503,2.60726,2.48585,2.19894,1.99345,2.01894,2.08183,1.76384,1.71939,1.89584,1.85763,1.73865,2.09474,1.76169,1.72707,1.97368,1.67811,2.0639,1.98372,1.62534,1.60191
2.98184,2.82101,2.73961,2.42453,3.55752,3.60616,3.17072,4.35481,2.74359,2.42126,3.95479,3.56223,2.87698,2.9902,3.22842,3.02962,2.68339,2.66959,2.78133,2.69844,2.32676,2.61248,2.73831,2.75329,2.10967,1.94918,2.06686,1.97113,2.59681,2.64873,2.07642,2.02684
2.03315,2.02774,2.67812,2.53374,3.26906,3.1433,3.00693,3.47507,2.19052,2.12152,3.29231,3.0603,2.54712,2.58969,3.00332,3.15173,2.50829,2.58476,2.30662,2.21806,2.10175,2.09143,2.65628,2.22087,1.75846,1.74118,2.11191,2.1624,2.36126,2.15894,1.78424,1.80515
2.46323,2.4512,2.76608,2.62137,3.01584,3.83054,3.66956,3.27717,2.20599,1.86992,3.07186,2.82616,2.76316,2.73706,2.75769,2.8779,2.49925,2.40977,2.32954,2.16718,2.22784,2.0695,2.69786,2.94552,1.90615,1.79117,2.16412,1.99588,2.27542,2.38806,1.8617,1.75425
2.51589,2.59905,2.55137,2.23539,2.74813,3.05857,3.41892,3.20276,1.88415,1.85999,2.44339,2.31915,2.56248,2.40642,2.54271,2.09323,2.38435,2.36972,2.33511,2.0544,1.83981,2.19388,2.02905,2.12935,1.83518,1.84557,2.15949,2.05508,2.21603,2.54346,1.56699,1.88818
2.21558,2.29319,2.59129,2.55589,3.40231,3.67619,3.24185,3.11888,2.19748,2.24574,3.18312,3.0636,2.82542,2.64464,2.97116,2.99304,2.44491,2.62023,2.43414,2.35656,2.12064,2.26938,2.63094,2.50142,1.6394,1.84925,1.90848,1.76839,2.1244,2.179,1.64701,1.59204
1.73323,1.8929,3.00933,3.2681,4.20848,4.01343,3.02529,3.68069,1.38286,1.60958,2.99174,2.5381,2.54104,2.38791,1.88713,1.95293,1.54621,1.62054,1.31734,1.40976,1.24144,1.26334,2.65583,2.32673,1.20816,1.16192,1.55736,1.36135,1.44199,1.587,1.17006,1.08778
1.97315,2.24346,2.93428,2.76223,4.04093,4.71285,2.96979,3.44711,2.12604,2.04143,2.97397,3.32022,2.72143,2.63018,3.03223,2.77425,2.73324,2.69588,2.53991,2.34514,1.96437,2.15202,2.31414,2.08653,1.8786,1.75562,1.90979,2.1245,2.18001,2.20375,1.62227,1.71463
2.71021,2.51156,3.08965,2.65537,3.11826,3.16748,3.44457,3.2232,2.23024,1.95604,3.09941,2.36992,2.35945,1.93989,3.09945,3.10999,2.83444,2.72783,2.54225,2.76345,2.3425,2.24674,2.55096,2.47714,1.78393,1.84622,2.12707,1.97881,2.46638,2.22956,1.73859,1.62335
2.21474,1.86815,2.73211,2.76943,3.78376,4.00081,3.50079,3.02459,2.25787,1.95531,3.14517,2.82569,2.52329,2.75782,3.08553,3.1281,2.98752,2.92829,2.57633,2.32647,2.05549,2.09248,3.29076,3.05611,1.96885,1.82691,1.81343,1.7073,2.3762,2.21408,1.6569,1.40275
2.39103,2.09081,2.79196,2.6061,3.55366,4.2495,3.22619,3.13401,2.03621,2.28195,2.75041,2.96774,2.9069,2.55547,3.73948,3.41733,2.96133,2.73986,2.9105,2.7259,2.12025,2.27185,3.02113,2.39033,1.7974,1.87111,1.98078,1.67124,2.2207,2.46459,1.67237,1.61523
1.90883,1.65421,2.84291,2.72545,3.6815,3.70582,2.81001,3.29725,1.85211,1.80368,2.78565,2.34239,1.78309,1.97137,2.88247,3.24381,2.10855,2.2022,1.66488,1.64822,1.8484,1.87858,2.23867,2.0681,1.35625,1.39308,1.48275,1.64266,1.56323,1.61806,1.35742,1.67883
2.72328,2.67105,2.8875,2.62982,3.955,4.37796,4.57592,3.84498,2.79115,2.13746,3.9401,3.51321,3.39941,3.09895,3.49382,3.5638,2.99718,2.73461,2.87748,2.94419,2.12181,2.46141,3.28298,2.85568,2.12933,2.11647,1.93802,1.98651,2.66584,2.41392,1.98997,2.07845
2.45765,2.14422,2.06488,1.8504,2.3502,2.57627,2.71865,2.3917,1.8123,1.68319,2.47803,2.28893,2.25623,2.18539,1.96726,1.82959,2.21237,2.0455,1.775,1.72493,1.93227,1.7703,1.81583,2.24326,1.73636,1.68594,1.78193,1.67498,1.95709,1.76765,1.4912,1.60825
1.5111,1.44969,3.02038,2.57461,3.00162,3.05503,2.94014,2.98234,1.64947,1.72789,2.64712,2.31626,1.9648,2.2405,2.35033,2.26836,2.05274,2.2058,1.77363,1.84352,2.20324,1.81992,2.05567,2.02525,1.2696,1.23153,1.72033,1.64179,1.83513,1.81357,1.50741,1.36706
2.25122,2.21987,2.67586,2.86423,3.11198,3.37852,3.80927,4.16404,2.11392,2.22348,3.75717,3.70474,3.15459,3.71826,3.25674,3.09498,2.79841,2.86616,2.27731,2.32203,2.21597,1.98349,2.53235,2.67605,2.01811,1.9262,2.13284,2.10734,2.48824,2.35455,1.84764,1.66331
2.22225,2.12609,3.5295,3.36758,4.54912,4.76269,4.57963,4.66118,2.77171,2.84952,4.25718,3.8,3.16605,3.1386,4.55249,4.44825,3.35505,3.44048,3.16644,3.26078,2.55876,2.56853,3.56244,2.75384,2.15089,2.1669,2.02784,2.46389,2.53231,2.68251,1.84278,1.75402
2.61732,2.63546,2.61185,2.3724,3.17554,3.57642,3.18865,3.20516,2.51386,2.25006,3.50909,2.74494,2.65147,2.71601,2.79852,3.25754,2.61594,2.52609,2.74351,2.71126,2.36976,2.56612,2.99048,2.68684,2.22091,2.08652,2.11903,1.95148,2.32285,2.49338,2.05516,1.80154
3.90929,3.78056,3.00026,2.72003,3.58552,3.75241,4.83718,4.91783,3.02066,2.38417,4.38416,3.58651,3.53225,3.46873,3.51636,3.01788,2.91372,2.76862,2.84386,2.67017,2.94007,2.97521,3.60488,3.85479,1.99205,2.12465,2.3517,2.32742,2.98662,2.70311,1.72339,1.83965
2.11792,2.12198,2.82119,2.8657,3.37946,3.6533,3.60771,3.29387,2.47845,2.30966,2.94051,2.645,2.73635,2.84351,2.56979,3.04338,2.72714,2.6391,2.28621,2.35285,2.1576,2.56173,2.44912,3.01984,2.16362,1.98833,1.89593,1.80683,2.33315,2.43915,1.8899,1.76805
2.47568,2.41567,2.43753,2.50398,2.74492,3.48417,3.22452,3.25708,2.06849,2.11561,3.3603,3.13338,2.57806,2.33111,2.76272,2.67674,2.41308,2.36462,2.1764,2.06209,2.00884,2.18502,2.44967,2.3862,1.6547,1.68266,2.0452,2.26378,2.47466,2.63444,1.72331,1.66482
2.05298,2.26788,2.30669,2.59959,2.74113,2.71573,2.84784,2.57905,2.09623,1.86947,2.65265,2.25966,2.90924,2.57809,2.5782,2.60649,2.44158,2.42731,2.1453,2.05452,2.12399,2.1236,2.10955,2.53806,1.72801,1.74399,1.83601,2.05198,2.20879,2.09781,2.02562,1.71672
1.96645,2.33642,2.80878,2.41091,3.34844,3.51005,3.40699,2.81932,1.96983,2.23753,3.30187,3.46835,2.50465,2.80899,2.87436,2.95111,2.55481,2.36008,2.09813,2.0431,1.79536,1.88362,2.24934,2.14083,1.5927,1.51441,1.75266,1.78716,2.31225,2.25088,1.57172,1.6033
1.82461,1.84721,2.71946,2.62283,3.37908,3.59367,2.78412,3.32847,1.95011,2.0154,2.60193,2.87087,2.10953,2.9721,2.60792,3.0113,2.61155,2.61631,2.46169,2.32099,2.10318,2.28642,2.58384,2.78587,1.78687,1.75999,1.90371,1.92365,2.11851,2.39037,1.50385,1.54445
2.57159,2.12599,3.2896,3.56018,4.59311,4.61861,3.2421,4.78405,2.08891,1.89739,3.3138,2.84017,2.60544,2.80685,2.91418,2.77382,2.2716,2.61993,2.62181,2.22399,1.94999,1.9206,2.92105,2.35269,1.50519,1.67395,1.63113,1.62701,1.97584,1.94995,1.35689,1.33335
2.55501,2.5155,2.83784,2.67076,3.34067,3.12346,3.2963,3.55257,2.49396,2.1124,3.20312,2.95319,2.80041,2.82033,3.22259,3.07333,2.86121,2.76137,2.46173,2.46036,2.25495,2.40717,2.43156,2.42443,1.93797,1.96163,2.11244,2.21636,2.53045,2.57205,1.81832,2.01469
1.97021,1.97864,2.35002,2.26031,3.46839,3.26916,4.5433,3.92382,1.83893,1.6863,3.30462,2.71979,2.50865,2.35987,2.98468,2.84595,2.14371,2.23405,2.117,2.09623,1.83868,1.96538,2.59162,2.42648,1.36618,1.4023,1.65951,1.64588,1.9044,1.96223,1.41573,1.38022
2.38881,2.53903,3.11263,2.9949,3.7395,3.83102,2.77523,2.8732,2.4399,2.04424,3.79589,3.81204,2.22345,2.31189,1.21657,1.01007,2.7701,3.04081,3.21496,3.10366,2.37019,3.07963,2.10916,1.94087,1.92136,1.92147,1.80454,2.1515,1.99433,2.23186,1.56265,1.36158
2.38092,2.21508,2.66668,2.55749,3.43127,3.70863,3.96407,3.78334,2.78922,1.96571,3.54933,2.56485,2.44841,2.32619,2.52009,2.27806,2.98601,2.69525,2.38971,2.27588,2.0242,2.04154,2.65993,2.46171,1.94372,1.93561,1.88098,1.71714,2.60414,2.36429,1.74808,1.51278
1.82219,1.88775,2.57068,2.53093,2.98554,3.80875,2.60097,2.02485,1.86197,1.89913,2.27582,2.02107,2.60722,2.68685,1.16979,1.31275,2.28926,2.16564,1.9143,1.62297,1.8722,1.87031,2.58602,2.48829,1.65836,1.66743,1.68183,1.61727,1.65228,1.86295,1.50873,1.59817
3.10622,3.32335,2.6921,3.20814,3.37548,4.05853,3.57372,4.01685,1.8572,1.94313,3.61351,3.626,2.38473,2.61107,3.18285,3.54972,2.83473,3.20386,2.58124,2.81174,2.14112,2.29393,2.88445,3.01399,1.95936,2.17745,2.15002,2.35381,2.40787,2.83919,1.80048,1.63761
3.37057,3.10163,2.64311,2.74041,3.55099,3.71437,3.36814,3.7308,2.3208,2.32495,3.50778,3.60672,2.9285,2.63477,3.04173,3.81141,2.37402,2.40034,2.2468,2.39974,2.0427,2.10096,2.369,2.65546,1.64276,1.76047,2.01839,1.86666,2.53822,2.5076,1.64239,1.61483
1.94513,1.9591,2.83892,2.69574,3.51312,3.83067,4.50802,3.76011,2.10711,2.22148,3.68506,2.9659,2.41623,2.70226,3.31277,2.97071,2.78705,2.60258,2.29042,2.43726,2.08598,2.16359,2.44957,2.34892,1.63763,1.46035,1.74916,1.6666,2.18994,2.13034,1.6816,1.32884
